timestamp_ms,price
1621430499900,33369.84000000
1621430500000,33424.46000000
1621430500100,33416.31000000
1621430500200,33416.31000000
1621430500300,33416.31000000
1621430500400,33397.49000000
1621430500500,33369.84000000
1621430500600,33377.49000000
1621430500700,33377.49000000
1621430500800,33377.72000000
1621430500900,33377.51000000
1621430501000,33357.26000000
1621430501100,33350.33000000
1621430501200,33303.37000000
1621430501300,33279.15000000
1621430501400,33252.32000000
1621430501500,33268.94000000
1621430501600,33284.66000000
1621430501700,33301.50000000
1621430501800,33260.62000000
1621430501900,33346.44000000
1621430502000,33342.98000000
1621430502100,33263.80000000
1621430502200,33244.00000000
1621430502300,33258.06000000
1621430502400,33249.19000000
1621430502500,33211.38000000
1621430502600,33211.38000000
1621430502700,33256.89000000
1621430502800,33136.48000000
1621430502900,33138.14000000
1621430503000,33169.88000000
1621430503100,33031.87000000
1621430503200,33102.59000000
1621430503300,33094.53000000
1621430503400,33050.48000000
1621430503500,33010.00000000
1621430503600,33084.76000000
1621430503700,33182.43000000
1621430503800,33066.59000000
1621430503900,33000.36000000
1621430504000,33489.40000000
1621430504100,33487.11000000
1621430504200,33023.60000000
1621430504300,33160.90000000
1621430504400,33139.27000000
1621430504500,33163.06000000
1621430504600,33159.03000000
1621430504700,33212.26000000
1621430504800,33180.45000000
1621430504900,33182.11000000
1621430505000,33180.75000000
1621430505100,33212.26000000
1621430505200,33215.58000000
1621430505300,33156.59000000
1621430505400,33228.42000000
1621430505500,33156.39000000
1621430505600,33168.44000000
1621430505700,33181.31000000
1621430505800,33212.95000000
1621430505900,33000.00000000
1621430506000,33127.83000000
1621430506100,33212.95000000
1621430506200,33207.57000000
1621430506300,33104.10000000
1621430506400,33160.94000000
1621430506500,33168.42000000
1621430506600,33199.61000000
1621430506700,33210.88000000
1621430506800,33248.33000000
1621430506900,33232.67000000
1621430507000,33250.00000000
1621430507100,33250.00000000
1621430507200,33248.33000000
1621430507300,33168.42000000
1621430507400,33213.25000000
1621430507500,33167.28000000
1621430507600,33224.53000000
1621430507700,33212.26000000
1621430507800,33256.10000000
1621430507900,33196.44000000
1621430508000,33146.02000000
1621430508100,33257.77000000
1621430508200,33170.18000000
1621430508300,33171.85000000
1621430508400,33276.54000000
1621430508500,33276.54000000
1621430508600,33307.28000000
1621430508700,33150.13000000
1621430508800,33119.35000000
1621430508900,33150.13000000
1621430509000,33234.32000000
1621430509100,33224.75000000
1621430509200,33117.69000000
1621430509300,33117.69000000
1621430509400,33117.69000000
1621430509500,33209.79000000
1621430509600,33117.69000000
1621430509700,33098.02000000
1621430509800,33077.42000000
1621430509900,33077.42000000
1621430510000,33125.50000000
1621430510100,33134.21000000
1621430510200,33113.30000000
1621430510300,33153.28000000
1621430510400,33153.28000000
1621430510500,33207.96000000
1621430510600,33128.18000000
1621430510700,33063.38000000
1621430510800,33148.28000000
1621430510900,33191.79000000
1621430511000,33250.00000000
1621430511100,33251.03000000
1621430511200,33250.00000000
1621430511300,33256.09000000
1621430511400,33250.00000000
1621430511500,33250.00000000
1621430511600,33260.38000000
1621430511700,33210.89000000
1621430511800,33249.60000000
1621430511900,33233.63000000
1621430512000,33265.07000000
1621430512100,33230.45000000
1621430512200,33228.09000000
1621430512300,33267.21000000
1621430512400,33228.09000000
1621430512500,33228.09000000
1621430512600,33215.01000000
1621430512700,33227.08000000
1621430512800,33234.09000000
1621430512900,33222.64000000
1621430513000,33222.54000000
1621430513100,33226.06000000
1621430513200,33234.09000000
1621430513300,33220.73000000
1621430513400,33222.84000000
1621430513500,33216.22000000
1621430513600,33244.00000000
1621430513700,33333.00000000
1621430513800,33160.98000000
1621430513900,33298.18000000
1621430514000,33225.79000000
1621430514100,33200.00000000
1621430514200,33208.28000000
1621430514300,33201.36000000
1621430514400,33201.51000000
1621430514500,33200.64000000
1621430514600,33155.55000000
1621430514700,33174.26000000
1621430514800,33215.80000000
1621430514900,33169.69000000
1621430515000,33221.87000000
1621430515100,33198.23000000
1621430515200,33206.49000000
1621430515300,33206.49000000
1621430515400,33215.29000000
1621430515500,33200.64000000
1621430515600,33218.55000000
1621430515700,33187.08000000
1621430515800,33169.69000000
1621430515900,33207.91000000
1621430516000,33220.73000000
1621430516100,33207.90000000
1621430516200,33220.73000000
1621430516300,33220.73000000
1621430516400,33121.16000000
1621430516500,33211.58000000
1621430516600,33121.16000000
1621430516700,33186.71000000
1621430516800,33121.17000000
1621430516900,33182.62000000
1621430517000,33121.16000000
1621430517100,33186.71000000
1621430517200,33149.55000000
1621430517300,33140.42000000
1621430517400,33184.16000000
1621430517500,33200.00000000
1621430517600,33161.57000000
1621430517700,33152.86000000
1621430517800,33211.58000000
1621430517900,33100.00000000
1621430518000,33183.37000000
1621430518100,33135.90000000
1621430518200,33159.63000000
1621430518300,33126.80000000
1621430518400,33056.48000000
1621430518500,33187.66000000
1621430518600,33001.01000000
1621430518700,33058.54000000
1621430518800,33058.53000000
1621430518900,33061.83000000
1621430519000,33040.59000000
1621430519100,33139.23000000
1621430519200,33095.44000000
1621430519300,33099.04000000
1621430519400,33187.61000000
1621430519500,33187.61000000
1621430519600,33098.80000000
1621430519700,33200.97000000
1621430519800,33082.23000000
1621430519900,33141.61000000
